model,dataset,text_id,magnitude,cosine_similarity
biobert,g2s,1,14.056883,0.57528645
biobert,g2s,2,14.111224,0.5739187
biobert,g2s,3,14.296855,0.58293694
biobert,g2s,4,13.756319,0.6571323
biobert,g2s,5,14.023402,0.61609083
biobert,g2s,6,13.890149,0.6156135
biobert,g2s,7,13.894866,0.6439285
biobert,g2s,8,13.944231,0.61587
biobert,g2s,9,14.052835,0.59612364
biobert,g2s,10,13.801814,0.66977626
biobert,g2s,11,14.17724,0.5696348
biobert,g2s,12,13.924002,0.61625487
biobert,g2s,13,13.565238,0.63603276
biobert,g2s,14,13.892392,0.6269053
biobert,g2s,15,14.023402,0.61609083
biobert,g2s,16,13.89751,0.6762261
biobert,g2s,17,13.940422,0.67455965
biobert,g2s,18,13.554356,0.64990133
biobert,g2s,19,14.182099,0.57721347
biobert,g2s,20,13.95318,0.6343279
biobert,g2s,21,13.839813,0.58694935
biobert,g2s,22,13.956963,0.62474364
biobert,g2s,23,13.873865,0.5905749
biobert,g2s,24,13.822044,0.62732226
biobert,g2s,25,13.733429,0.6338871
biobert,g2s,26,13.558615,0.64463365
biobert,g2s,27,14.0190735,0.6297268
biobert,g2s,28,14.0566225,0.5722487
biobert,g2s,29,13.823169,0.6332691
biobert,g2s,30,14.1051655,0.586291
biobert,g2s,31,13.928129,0.6373236
biobert,g2s,32,14.219543,0.56534433
biobert,g2s,33,13.894866,0.6439285
biobert,g2s,34,13.969551,0.5750742
biobert,g2s,35,14.119833,0.61236924
biobert,g2s,36,13.9203,0.62599695
biobert,g2s,37,14.084325,0.6219485
biobert,g2s,38,13.830963,0.63514847
biobert,g2s,39,13.825226,0.63689625
biobert,g2s,40,13.690478,0.6192877
biobert,g2s,41,13.923594,0.634032
biobert,g2s,42,13.963659,0.6104348
biobert,g2s,43,13.74249,0.63493496
biobert,g2s,44,14.106108,0.5855036
biobert,g2s,45,13.963659,0.6104348
biobert,g2s,46,13.93703,0.62037575
biobert,g2s,47,13.929137,0.65131825
biobert,g2s,48,13.986928,0.59097475
biobert,g2s,49,13.924002,0.61625487
biobert,g2s,50,13.963659,0.6104348
biobert,g2s,51,14.088013,0.5751615
biobert,g2s,52,14.192861,0.5511482
biobert,g2s,53,14.161124,0.58020306
biobert,g2s,54,13.819076,0.6389196
biobert,g2s,55,13.56895,0.630506
biobert,g2s,56,13.8464775,0.6615903
biobert,g2s,57,14.164435,0.5816931
biobert,g2s,58,14.188104,0.61936706
biobert,g2s,59,13.883835,0.5956471
biobert,g2s,60,13.739051,0.6691779
biobert,g2s,61,13.849497,0.6407373
biobert,g2s,62,14.101371,0.5720863
biobert,g2s,63,13.918807,0.61503196
biobert,g2s,64,14.097107,0.5882874
biobert,g2s,65,14.071755,0.5962994
biobert,g2s,66,14.263162,0.5597169
biobert,g2s,67,14.056101,0.6282414
biobert,g2s,68,13.878258,0.6621047
biobert,g2s,69,13.8464775,0.6615903
biobert,g2s,70,13.9203,0.62599695
biobert,g2s,71,13.954739,0.60346866
biobert,g2s,72,13.779973,0.6764925
biobert,g2s,73,13.677915,0.63610613
biobert,g2s,74,13.929137,0.65131825
biobert,g2s,75,14.082682,0.6010677
biobert,g2s,76,14.126421,0.5931211
biobert,g2s,77,13.997412,0.6011693
biobert,g2s,78,14.353966,0.5396929
biobert,g2s,79,14.263162,0.5597169
biobert,g2s,80,14.133522,0.5724039
biobert,g2s,81,13.662011,0.67707217
biobert,g2s,82,13.826666,0.6266448
biobert,g2s,83,14.358677,0.5588639
biobert,g2s,84,13.849497,0.6407373
biobert,g2s,85,13.718476,0.66077125
biobert,g2s,86,13.589734,0.62386966
biobert,g2s,87,13.889753,0.61174726
biobert,g2s,88,13.678101,0.6483405
biobert,g2s,89,14.044144,0.58433664
biobert,g2s,90,13.959927,0.6148868
biobert,g2s,91,13.89166,0.59532034
biobert,g2s,92,14.353966,0.5396929
biobert,g2s,93,13.779973,0.6764925
biobert,g2s,94,13.725144,0.6718426
biobert,g2s,95,14.201103,0.5821164
biobert,g2s,96,14.125019,0.58611554
biobert,g2s,97,13.549484,0.64919186
biobert,g2s,98,13.948142,0.6053218
biobert,g2s,99,13.735135,0.6448752
biobert,g2s,100,13.935959,0.6102323
biobert,g2s,101,13.739051,0.6691779
biobert,g2s,102,14.229376,0.58451915
biobert,g2s,103,13.7446995,0.6340179
biobert,g2s,104,14.358677,0.5588639
biobert,g2s,105,13.677915,0.63610613
biobert,g2s,106,13.827744,0.66897756
biobert,g2s,107,13.861334,0.63556665
biobert,g2s,108,13.811785,0.6047841
biobert,g2s,109,13.801814,0.66977626
biobert,g2s,110,14.115731,0.6191346
biobert,g2s,111,13.854732,0.6283386
biobert,g2s,112,14.084406,0.6000756
biobert,g2s,113,13.739051,0.6691779
biobert,g2s,114,14.014434,0.6133892
biobert,g2s,115,14.168955,0.5587399
biobert,g2s,116,14.03909,0.5687545
biobert,g2s,117,14.074718,0.57989746
biobert,g2s,118,13.643576,0.6314119
biobert,g2s,119,13.66626,0.6229935
biobert,g2s,120,14.291825,0.55556947
biobert,g2s,121,13.737876,0.62473875
biobert,g2s,122,14.041179,0.5869345
biobert,g2s,123,14.229376,0.58451915
biobert,g2s,124,14.034827,0.5943341
biobert,g2s,125,13.484319,0.63633883
biobert,g2s,126,14.143423,0.56167716
biobert,g2s,127,13.735135,0.6448752
biobert,g2s,128,13.839196,0.6416728
biobert,g2s,129,13.905837,0.6380993
biobert,g2s,130,14.296855,0.58293694
biobert,g2s,131,13.551817,0.6321802
biobert,g2s,132,13.579329,0.62484705
biobert,g2s,133,14.074707,0.5869216
biobert,g2s,134,13.849497,0.6407373
biobert,g2s,135,14.263162,0.5597169
biobert,g2s,136,13.93703,0.62037575
biobert,g2s,137,13.929499,0.62858063
biobert,g2s,138,13.944231,0.61587
biobert,g2s,139,13.802286,0.6319293
biobert,g2s,140,13.978123,0.6079264
biobert,g2s,141,14.066699,0.57511204
biobert,g2s,142,13.605041,0.6311447
biobert,g2s,143,14.229376,0.58451915
biobert,g2s,144,13.889753,0.61174726
biobert,g2s,145,13.661232,0.6221269
biobert,g2s,146,14.358677,0.5588639
biobert,g2s,147,14.040825,0.6259957
biobert,g2s,148,13.613194,0.66758853
biobert,g2s,149,13.788893,0.62889665
biobert,g2m,0,14.195868,0.56145984
biobert,g2m,1,14.023924,0.5637173
biobert,g2m,2,14.344025,0.5248122
biobert,g2m,3,14.053209,0.57527244
biobert,g2m,4,14.189068,0.55119616
biobert,g2m,5,14.287583,0.58332676
biobert,g2m,6,14.086036,0.5654876
biobert,g2m,7,14.061579,0.59201497
biobert,g2m,8,14.226086,0.59152424
biobert,g2m,9,14.121819,0.5682633
biobert,g2m,10,13.877136,0.5910719
biobert,g2m,11,13.799385,0.6124356
biobert,g2m,12,14.266397,0.58141285
biobert,g2m,13,14.232847,0.57638544
biobert,g2m,14,13.933208,0.58728504
biobert,g2m,15,13.9478445,0.57976025
biobert,g2m,16,14.17046,0.5722623
biobert,g2m,17,14.216836,0.5787981
biobert,g2m,18,14.104173,0.5817949
biobert,g2m,19,13.906756,0.626781
biobert,g2m,20,14.132699,0.5862546
biobert,g2m,21,14.215397,0.56838596
biobert,g2m,22,13.870237,0.5849318
biobert,g2m,23,13.7151785,0.61933255
biobert,g2m,24,14.248534,0.569524
biobert,g2m,25,14.23767,0.540549
biobert,g2m,26,14.159978,0.5689568
biobert,g2m,27,13.928215,0.5881259
biobert,g2m,28,14.038553,0.58875513
biobert,g2m,29,14.11201,0.6085743
biobert,g2m,30,14.158269,0.59295547
biobert,g2m,31,13.773857,0.60696447
biobert,g2m,32,13.968663,0.5869557
biobert,g2m,33,13.9158745,0.6377123
biobert,g2m,34,14.119837,0.5757818
biobert,g2m,35,14.148673,0.5822185
biobert,g2m,36,13.953641,0.62269825
biobert,g2m,37,13.995024,0.58226585
biobert,g2m,38,13.935302,0.5770759
biobert,g2m,39,14.062702,0.57907593
biobert,g2m,40,14.052892,0.5799298
biobert,g2m,41,14.058899,0.57933605
biobert,g2m,42,14.205458,0.6045665
biobert,g2m,43,14.222422,0.585767
biobert,g2m,44,14.17954,0.55210644
biobert,g2m,45,14.210791,0.607146
biobert,g2m,46,13.918439,0.59818864
biobert,g2m,47,14.318856,0.5781263
biobert,g2m,48,14.031902,0.5646686
biobert,g2m,49,13.934928,0.5842364
biobert,g2m,50,14.1099825,0.5662226
biobert,g2m,51,14.229993,0.5790443
biobert,g2m,52,13.983792,0.6073915
biobert,g2m,53,13.909028,0.5967194
biobert,g2m,54,13.838527,0.61816144
biobert,g2m,55,14.110096,0.57414705
biobert,g2m,56,14.0527,0.5834108
biobert,g2m,57,14.181897,0.5646057
biobert,g2m,58,13.725224,0.61029005
biobert,g2m,59,14.204225,0.5854559
biobert,g2m,60,13.870775,0.6118132
biobert,g2m,61,14.211782,0.5757594
biobert,g2m,62,14.0072155,0.5801221
biobert,g2m,63,14.267946,0.5357335
biobert,g2m,64,14.036732,0.57944226
biobert,g2m,65,13.917256,0.5799536
biobert,g2m,66,14.001014,0.5892094
biobert,g2m,67,13.910266,0.5865369
biobert,g2m,68,13.798426,0.5942398
biobert,g2m,69,14.087299,0.58242005
biobert,g2m,70,13.625995,0.6398582
biobert,g2m,71,14.293773,0.5867943
biobert,g2m,72,13.848271,0.59688675
biobert,g2m,73,14.049522,0.58723885
biobert,g2m,74,14.304711,0.5532097
biobert,g2m,75,14.042648,0.57627404
biobert,g2m,76,13.789123,0.61041963
biobert,g2m,77,13.94419,0.6111622
biobert,g2m,78,14.257436,0.5656728
biobert,g2m,79,13.893982,0.5995501
biobert,g2m,80,14.025273,0.5955384
biobert,g2m,81,14.021771,0.57734036
biobert,g2m,82,14.000112,0.5754047
biobert,g2m,83,14.126019,0.5606874
biobert,g2m,84,14.059131,0.5629963
biobert,g2m,85,14.015533,0.5923902
biobert,g2m,86,14.150228,0.58770895
biobert,g2m,87,14.111016,0.5735841
biobert,g2m,88,14.118052,0.5733701
biobert,g2m,89,14.031687,0.59914
biobert,g2m,90,14.192707,0.59142816
biobert,g2m,91,14.05165,0.55413866
biobert,g2m,92,13.936591,0.59645736
biobert,g2m,93,13.906377,0.61049217
biobert,g2m,94,14.152142,0.57124186
biobert,g2m,95,14.166419,0.569238
biobert,g2m,96,13.724829,0.6196054
biobert,g2m,97,14.169001,0.5834829
biobert,g2m,98,14.328189,0.55989397
biobert,g2m,99,14.215908,0.6040554
biobert,g2m,100,14.058707,0.5699514
biobert,g2m,101,13.842072,0.59642327
biobert,g2m,102,14.142839,0.59112453
biobert,g2m,103,13.794353,0.60194564
biobert,g2m,104,13.904302,0.59234035
biobert,g2m,105,13.991528,0.5710319
biobert,g2m,106,13.785696,0.613588
biobert,g2m,107,14.0615,0.57398105
biobert,g2m,108,14.253431,0.55684835
biobert,g2m,109,14.074545,0.5674391
biobert,g2m,110,13.835992,0.61590004
biobert,g2m,111,14.190954,0.57625675
biobert,g2m,112,13.980499,0.59437656
biobert,g2m,113,13.91641,0.59074926
biobert,g2m,114,14.262237,0.5742212
biobert,g2m,115,14.212005,0.59854805
biobert,g2m,116,13.993802,0.58789873
biobert,g2m,117,13.969045,0.60208863
biobert,g2m,118,13.9787245,0.6055511
biobert,g2m,119,14.030079,0.5622555
biobert,g2m,120,13.875361,0.5850018
biobert,g2m,121,14.060994,0.5903012
biobert,g2m,122,13.871087,0.58001024
biobert,g2m,123,13.937479,0.6134543
biobert,g2m,124,13.784233,0.63056195
biobert,g2m,125,13.980612,0.5871085
biobert,g2m,126,14.084042,0.5959829
biobert,g2m,127,13.755351,0.6311713
biobert,g2m,128,13.980073,0.59638685
biobert,g2m,129,13.792707,0.59350574
biobert,g2m,130,14.104784,0.5485687
biobert,g2m,131,14.337958,0.5719686
biobert,g2m,132,13.819042,0.5944719
biobert,g2m,133,14.025956,0.58398664
biobert,g2m,134,14.132414,0.5789342
biobert,g2m,135,14.058185,0.5707823
biobert,g2m,136,14.000625,0.58394635
biobert,g2m,137,14.054757,0.6080658
biobert,g2m,138,13.652099,0.62450916
biobert,g2m,139,13.884789,0.59662515
biobert,g2m,140,14.198069,0.5519641
biobert,g2m,141,13.972751,0.5610855
biobert,g2m,142,13.903135,0.5949001
biobert,g2m,143,13.6261215,0.62684345
biobert,g2m,144,14.201649,0.5476837
biobert,g2m,145,13.855274,0.58940655
biobert,g2m,146,13.882577,0.5966353
biobert,g2m,147,14.135065,0.60208684
biobert,g2m,148,14.145977,0.5868606
biobert,g2m,149,14.119378,0.561864
biobert,g2c,0,14.272426,0.5321371
biobert,g2c,1,14.2525425,0.53066844
biobert,g2c,2,14.326048,0.51329166
biobert,g2c,3,14.404454,0.52393496
biobert,g2c,4,14.342801,0.523715
biobert,g2c,5,14.371072,0.5282116
biobert,g2c,6,14.472968,0.5133587
biobert,g2c,7,14.437869,0.5089367
biobert,g2c,8,14.41662,0.5162893
biobert,g2c,9,14.320931,0.53087807
biobert,g2c,10,14.370451,0.52616423
biobert,g2c,11,14.438984,0.5068338
biobert,g2c,12,14.483304,0.50260293
biobert,g2c,13,14.344749,0.5204816
biobert,g2c,14,14.28757,0.52943903
biobert,g2c,15,14.364643,0.5186657
biobert,g2c,16,14.448785,0.5045759
biobert,g2c,17,14.347746,0.5330371
biobert,g2c,18,14.412416,0.5216384
biobert,g2c,19,14.339861,0.5238779
biobert,g2c,20,14.412245,0.507587
biobert,g2c,21,14.416288,0.5240793
biobert,g2c,22,14.339541,0.53105235
biobert,g2c,23,14.380961,0.51701313
biobert,g2c,24,14.31703,0.52008015
biobert,g2c,25,14.468813,0.51797754
biobert,g2c,26,14.348331,0.52227837
biobert,g2c,27,14.495866,0.50717616
biobert,g2c,28,14.431772,0.5169514
biobert,g2c,29,14.2745695,0.53176224
biobert,g2c,30,14.524195,0.5161765
biobert,g2c,31,14.3277025,0.53246665
biobert,g2c,32,14.423007,0.51307845
biobert,g2c,33,14.380856,0.51819724
biobert,g2c,34,14.461216,0.51432836
biobert,g2c,35,14.46361,0.5057407
biobert,g2c,36,14.442028,0.5084844
biobert,g2c,37,14.370879,0.5128398
biobert,g2c,38,14.293281,0.5376496
biobert,g2c,39,14.417799,0.50879115
biobert,g2c,40,14.421535,0.5147031
biobert,g2c,41,14.447614,0.51676136
biobert,g2c,42,14.369107,0.5222872
biobert,g2c,43,14.550633,0.5017174
biobert,g2c,44,14.555127,0.51153433
biobert,g2c,45,14.389625,0.5259769
biobert,g2c,46,14.359016,0.5361903
biobert,g2c,47,14.327801,0.53109217
biobert,g2c,48,14.400179,0.5124904
biobert,g2c,49,14.532272,0.50824594
biobert,g2c,50,14.397061,0.52420974
biobert,g2c,51,14.304651,0.5370077
biobert,g2c,52,14.325349,0.5334112
biobert,g2c,53,14.362013,0.52380455
biobert,g2c,54,14.350921,0.51854795
biobert,g2c,55,14.353814,0.52043915
biobert,g2c,56,14.455874,0.523339
biobert,g2c,57,14.360184,0.53134084
biobert,g2c,58,14.508635,0.5018589
biobert,g2c,59,14.427311,0.5084519
biobert,g2c,60,14.539571,0.49890223
biobert,g2c,61,14.338236,0.51452667
biobert,g2c,62,14.347289,0.5242529
biobert,g2c,63,14.3299265,0.5364029
biobert,g2c,64,14.43303,0.51563096
biobert,g2c,65,14.393464,0.5209642
biobert,g2c,66,14.429468,0.5164601
biobert,g2c,67,14.400227,0.51866245
biobert,g2c,68,14.316442,0.5238349
biobert,g2c,69,14.369215,0.5240933
biobert,g2c,70,14.433751,0.50927114
biobert,g2c,71,14.317505,0.52014965
biobert,g2c,72,14.40886,0.5343628
biobert,g2c,73,14.374173,0.5173801
biobert,g2c,74,14.478266,0.49771446
biobert,g2c,75,14.419348,0.5091758
biobert,g2c,76,14.42751,0.5181431
biobert,g2c,77,14.221998,0.5393093
biobert,g2c,78,14.3383465,0.5352476
biobert,g2c,79,14.302042,0.52733785
biobert,g2c,80,14.250534,0.53463954
biobert,g2c,81,14.374279,0.5205049
biobert,g2c,82,14.387633,0.5321438
biobert,g2c,83,14.482096,0.515121
biobert,g2c,84,14.540902,0.49839905
biobert,g2c,85,14.382346,0.5185588
biobert,g2c,86,14.386861,0.5224623
biobert,g2c,87,14.41581,0.5101698
biobert,g2c,88,14.300272,0.52367264
biobert,g2c,89,14.3612795,0.51456934
biobert,g2c,90,14.234416,0.5393046
biobert,g2c,91,14.303933,0.530056
biobert,g2c,92,14.303393,0.5326899
biobert,g2c,93,14.397031,0.5230767
biobert,g2c,94,14.380561,0.5219669
biobert,g2c,95,14.398006,0.51283795
biobert,g2c,96,14.410894,0.5225916
biobert,g2c,97,14.441235,0.5173045
biobert,g2c,98,14.350988,0.5273993
biobert,g2c,99,14.427111,0.5204614
biobert,g2c,100,14.376463,0.5115887
biobert,g2c,101,14.382644,0.51933545
biobert,g2c,102,14.253225,0.534078
biobert,g2c,103,14.4231825,0.51473314
biobert,g2c,104,14.395245,0.5154205
biobert,g2c,105,14.185566,0.54916596
biobert,g2c,106,14.502162,0.5015781
biobert,g2c,107,14.411948,0.52103543
biobert,g2c,108,14.397847,0.5277074
biobert,g2c,109,14.4471,0.5135684
biobert,g2c,110,14.34165,0.5290329
biobert,g2c,111,14.308072,0.5347863
biobert,g2c,112,14.348992,0.5222636
biobert,g2c,113,14.4094715,0.52560806
biobert,g2c,114,14.309443,0.52903867
biobert,g2c,115,14.575201,0.49719766
biobert,g2c,116,14.285961,0.53254926
biobert,g2c,117,14.321813,0.538546
biobert,g2c,118,14.49223,0.49762082
biobert,g2c,119,14.451566,0.51125526
biobert,g2c,120,14.336297,0.5292886
biobert,g2c,121,14.394211,0.5278946
biobert,g2c,122,14.387082,0.52716756
biobert,g2c,123,14.401991,0.5113694
biobert,g2c,124,14.402105,0.51485294
biobert,g2c,125,14.371847,0.5265527
biobert,g2c,126,14.323852,0.5220742
biobert,g2c,127,14.340708,0.5322395
biobert,g2c,128,14.425256,0.5070699
biobert,g2c,129,14.356824,0.5216543
biobert,g2c,130,14.463657,0.51355004
biobert,g2c,131,14.430343,0.52008563
biobert,g2c,132,14.474907,0.5079209
biobert,g2c,133,14.383926,0.52173156
biobert,g2c,134,14.359502,0.5256801
biobert,g2c,135,14.375562,0.52127963
biobert,g2c,136,14.431036,0.51661974
biobert,g2c,137,14.397188,0.5173551
biobert,g2c,138,14.511468,0.50558907
biobert,g2c,139,14.347496,0.52260435
biobert,g2c,140,14.326286,0.530883
biobert,g2c,141,14.349055,0.53133535
biobert,g2c,142,14.36925,0.5234362
biobert,g2c,143,14.322138,0.51741487
biobert,g2c,144,14.358682,0.5207248
biobert,g2c,145,14.3634405,0.5302602
biobert,g2c,146,14.592307,0.49715954
biobert,g2c,147,14.413582,0.51489174
biobert,g2c,148,14.515708,0.5019161
biobert,g2c,149,14.371395,0.5203062
biobert,g3ms,0,14.177536,0.59204865
biobert,g3ms,1,14.291312,0.57656395
biobert,g3ms,2,14.349403,0.5643343
biobert,g3ms,3,14.23534,0.5944132
biobert,g3ms,4,14.432111,0.5734816
biobert,g3ms,5,14.332444,0.5596583
biobert,g3ms,6,14.162607,0.57579136
biobert,g3ms,7,14.145227,0.60145736
biobert,g3ms,8,14.202759,0.5846737
biobert,g3ms,9,14.263317,0.5756866
biobert,g3ms,10,14.083106,0.5888978
biobert,g3ms,11,14.319823,0.59515953
biobert,g3ms,12,14.194979,0.58981
biobert,g3ms,13,14.231851,0.5606869
biobert,g3ms,14,14.227198,0.5783424
biobert,g3ms,15,14.323197,0.56851673
biobert,g3ms,16,14.362624,0.55892134
biobert,g3ms,17,14.149696,0.5862255
biobert,g3ms,18,14.409371,0.5616128
biobert,g3ms,19,14.303848,0.57187635
biobert,g3ms,20,14.469007,0.5645898
biobert,g3ms,21,14.264434,0.5728796
biobert,g3ms,22,14.370092,0.5724149
biobert,g3ms,23,14.350787,0.56101346
biobert,g3ms,24,14.151008,0.5959168
biobert,g3ms,25,14.244742,0.5785383
biobert,g3ms,26,14.085833,0.59801614
biobert,g3ms,27,14.350756,0.59783375
biobert,g3ms,28,14.326047,0.5777499
biobert,g3ms,29,14.114111,0.6055138
biobert,g3ms,30,14.102365,0.60504276
biobert,g3ms,31,14.1798935,0.5844605
biobert,g3ms,32,14.162123,0.57741416
biobert,g3ms,33,14.219119,0.5847845
biobert,g3ms,34,14.16111,0.5748979
biobert,g3ms,35,14.17819,0.5894165
biobert,g3ms,36,14.135073,0.60772157
biobert,g3ms,37,14.134173,0.59477127
biobert,g3ms,38,14.2277355,0.5837282
biobert,g3ms,39,14.184672,0.5743837
biobert,g3ms,40,14.235313,0.59502196
biobert,g3ms,41,14.114859,0.5820328
biobert,g3ms,42,14.27357,0.5728199
biobert,g3ms,43,14.24244,0.5813576
biobert,g3ms,44,14.237004,0.5860752
biobert,g3ms,45,14.301809,0.5749712
biobert,g3ms,46,14.14501,0.5944396
biobert,g3ms,47,14.1828165,0.58303887
biobert,g3ms,48,14.164941,0.59481275
biobert,g3ms,49,14.165703,0.5815904
biobert,g3ms,50,14.27378,0.59473795
biobert,g3ms,51,14.289179,0.58068794
biobert,g3ms,52,14.275601,0.5900233
biobert,g3ms,53,14.244539,0.5930766
biobert,g3ms,54,14.281863,0.581909
biobert,g3ms,55,14.019609,0.5977676
biobert,g3ms,56,14.2730875,0.56754434
biobert,g3ms,57,14.334551,0.5623185
biobert,g3ms,58,14.49094,0.55051625
biobert,g3ms,59,14.200285,0.59748256
biobert,g3ms,60,14.282089,0.57261926
biobert,g3ms,61,14.274045,0.5623033
biobert,g3ms,62,14.284081,0.5684245
biobert,g3ms,63,14.245629,0.5626684
biobert,g3ms,64,14.351151,0.57026464
biobert,g3ms,65,14.333747,0.5699299
biobert,g3ms,66,14.241441,0.5711506
biobert,g3ms,67,14.183256,0.5830488
biobert,g3ms,68,14.332053,0.57966745
biobert,g3ms,69,14.182267,0.59971094
biobert,g3ms,70,14.136919,0.6024804
biobert,g3ms,71,14.2616,0.57351273
biobert,g3ms,72,14.173865,0.58210933
biobert,g3ms,73,14.28745,0.5704565
biobert,g3ms,74,14.353409,0.5617873
biobert,g3ms,75,14.504194,0.5476509
biobert,g3ms,76,14.12897,0.57090306
biobert,g3ms,77,14.212056,0.5821957
biobert,g3ms,78,14.375564,0.5590851
biobert,g3ms,79,14.320056,0.5673802
biobert,g3ms,80,14.273558,0.58198434
biobert,g3ms,81,14.303632,0.570406
biobert,g3ms,82,14.344265,0.5672168
biobert,g3ms,83,14.298098,0.57511157
biobert,g3ms,84,14.052757,0.59215903
biobert,g3ms,85,14.299981,0.5752037
biobert,g3ms,86,14.120152,0.608916
biobert,g3ms,87,14.291732,0.5648843
biobert,g3ms,88,14.255025,0.5906739
biobert,g3ms,89,14.247142,0.57783026
biobert,g3ms,90,14.138141,0.5938371
biobert,g3ms,91,14.310661,0.5618338
biobert,g3ms,92,14.260973,0.572942
biobert,g3ms,93,14.269134,0.5717423
biobert,g3ms,94,14.185559,0.5942388
biobert,g3ms,95,14.371151,0.58373266
biobert,g3ms,96,14.31626,0.57885766
biobert,g3ms,97,14.3434105,0.56864536
biobert,g3ms,98,14.13775,0.57608956
biobert,g3ms,99,14.190599,0.59248227
biobert,g3ms,100,14.39721,0.56376016
biobert,g3ms,101,14.311902,0.56341803
biobert,g3ms,102,14.268239,0.60608304
biobert,g3ms,103,14.175328,0.5574376
biobert,g3ms,104,14.410307,0.5625061
biobert,g3ms,105,14.367392,0.5664444
biobert,g3ms,106,14.170313,0.5778596
biobert,g3ms,107,14.351836,0.57204586
biobert,g3ms,108,14.272581,0.5839143
biobert,g3ms,109,14.152773,0.59448683
biobert,g3ms,110,14.259604,0.56929046
biobert,g3ms,111,14.246436,0.5751325
biobert,g3ms,112,14.436911,0.5483856
biobert,g3ms,113,14.238782,0.59957844
biobert,g3ms,114,14.176138,0.5933402
biobert,g3ms,115,14.1023245,0.60971606
biobert,g3ms,116,14.378706,0.54735464
biobert,g3ms,117,14.192441,0.5814326
biobert,g3ms,118,14.170886,0.5892928
biobert,g3ms,119,14.287466,0.57830834
biobert,g3ms,120,14.23281,0.58866686
biobert,g3ms,121,14.391253,0.5603205
biobert,g3ms,122,14.1673975,0.59560645
biobert,g3ms,123,14.3229265,0.57657045
biobert,g3ms,124,14.294253,0.5857113
biobert,g3ms,125,14.277556,0.5759883
biobert,g3ms,126,14.295965,0.56020373
biobert,g3ms,127,14.258226,0.57207006
biobert,g3ms,128,14.357178,0.57478094
biobert,g3ms,129,14.228318,0.57094055
biobert,g3ms,130,14.274979,0.5779161
biobert,g3ms,131,14.350309,0.5617104
biobert,g3ms,132,14.1337,0.5981207
biobert,g3ms,133,14.238447,0.5932326
biobert,g3ms,134,14.272832,0.576259
biobert,g3ms,135,14.183057,0.57894313
biobert,g3ms,136,14.236196,0.57957125
biobert,g3ms,137,14.329179,0.5689275
biobert,g3ms,138,14.22153,0.583431
biobert,g3ms,139,14.208344,0.5787101
biobert,g3ms,140,14.212787,0.5834671
biobert,g3ms,141,14.259943,0.57456577
biobert,g3ms,142,14.200843,0.58680165
biobert,g3ms,143,14.260034,0.5842102
biobert,g3ms,144,14.210176,0.5926197
biobert,g3ms,145,14.224967,0.5807291
biobert,g3ms,146,14.160808,0.596276
biobert,g3ms,147,14.215569,0.56598884
biobert,g3ms,148,14.334555,0.563546
biobert,g3ms,149,14.2086115,0.5701085
biobert,g3cs,0,14.853204,0.48602998
biobert,g3cs,1,14.861144,0.48535454
biobert,g3cs,2,14.97249,0.4779417
biobert,g3cs,3,14.961177,0.47945285
biobert,g3cs,4,14.779667,0.49104035
